canonical_url,gmail_url,sitemap_url,published_iso,lastmod_iso,title,ai_tool_credits,tags,category,asset_urls_json,topical_classification,gmail_known,pdf_status,kg_status,pdf_sha256,last_seen_iso,is_repost,repost_source_url
https://bsahely.com/2017/09/16/watch-bernard-lietaer-economic-justice-theory-to-practice-on-youtube/,,https://bsahely.com/2017/09/16/watch-bernard-lietaer-economic-justice-theory-to-practice-on-youtube/,2017-09-16T00:00:00Z,2017-09-17T01:54:42+00:00,Watch Bernard Lietaer Economic Justice Theory To Practice On Youtube,,,,[],political-economy,false,unknown,pending,,,,
https://bsahely.com/2017/09/16/watch-bernard-lietaer-talks-about-money-sustainability-cryptocurrencies-on-youtube/,,https://bsahely.com/2017/09/16/watch-bernard-lietaer-talks-about-money-sustainability-cryptocurrencies-on-youtube/,2017-09-16T00:00:00Z,2019-04-26T23:16:19+00:00,Watch Bernard Lietaer Talks About Money Sustainability Cryptocurrencies On Youtube,,,,[],political-economy,false,unknown,pending,,,,
https://bsahely.com/2017/09/16/watch-greed-a-fatal-desire-on-youtube/,,https://bsahely.com/2017/09/16/watch-greed-a-fatal-desire-on-youtube/,2017-09-16T00:00:00Z,2017-09-17T00:59:21+00:00,Watch Greed A Fatal Desire On Youtube,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/09/17/watch-how-decentralizing-money-can-eradicate-poverty-by-bernard-lietaer-on-youtube/,,https://bsahely.com/2017/09/17/watch-how-decentralizing-money-can-eradicate-poverty-by-bernard-lietaer-on-youtube/,2017-09-17T00:00:00Z,2017-09-17T13:12:20+00:00,Watch How Decentralizing Money Can Eradicate Poverty By Bernard Lietaer On Youtube,,,,[],political-economy,false,unknown,pending,,,,
https://bsahely.com/2017/09/17/watch-poverty-isnt-a-lack-of-character-its-a-lack-of-cash-rutger-bregman-on-youtube/,,https://bsahely.com/2017/09/17/watch-poverty-isnt-a-lack-of-character-its-a-lack-of-cash-rutger-bregman-on-youtube/,2017-09-17T00:00:00Z,2017-09-17T13:19:39+00:00,Watch Poverty Isnt A Lack Of Character Its A Lack Of Cash Rutger Bregman On Youtube,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/09/23/martin-luther-king-jr-a-christmas-sermon-on-peace-1967/,,https://bsahely.com/2017/09/23/martin-luther-king-jr-a-christmas-sermon-on-peace-1967/,2017-09-23T00:00:00Z,2019-07-10T03:13:29+00:00,Martin Luther King Jr A Christmas Sermon On Peace 1967,,,,[],peace-civilization,false,unknown,pending,,,,
https://bsahely.com/2017/09/24/resilience-self-reliance-solidarity-leadership-category-5-urgencies-by-dr-patrick-martin/,,https://bsahely.com/2017/09/24/resilience-self-reliance-solidarity-leadership-category-5-urgencies-by-dr-patrick-martin/,2017-09-24T00:00:00Z,2017-09-24T11:58:41+00:00,Resilience Self Reliance Solidarity Leadership Category 5 Urgencies By Dr Patrick Martin,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/10/12/it-has-been-accomplished-violence-acquired-life-destabilisation-syndrome-alds/,,https://bsahely.com/2017/10/12/it-has-been-accomplished-violence-acquired-life-destabilisation-syndrome-alds/,2017-10-12T00:00:00Z,2019-05-30T01:15:21+00:00,It Has Been Accomplished Violence Acquired Life Destabilisation Syndrome Alds,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/10/14/the-malignant-normality-of-childhood-terrorism/,,https://bsahely.com/2017/10/14/the-malignant-normality-of-childhood-terrorism/,2017-10-14T00:00:00Z,2017-10-15T18:58:00+00:00,The Malignant Normality Of Childhood Terrorism,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/10/16/watch-a-new-story-of-the-people-remastered-on-youtube/,,https://bsahely.com/2017/10/16/watch-a-new-story-of-the-people-remastered-on-youtube/,2017-10-16T00:00:00Z,2017-10-16T11:44:21+00:00,Watch A New Story Of The People Remastered On Youtube,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/10/16/watch-beyond-anxiety-and-depression-a-call-to-awakening-on-youtube/,,https://bsahely.com/2017/10/16/watch-beyond-anxiety-and-depression-a-call-to-awakening-on-youtube/,2017-10-16T00:00:00Z,2017-10-16T11:16:17+00:00,Watch Beyond Anxiety And Depression A Call To Awakening On Youtube,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/10/17/do-politicians-fear-competent-people-by-oliver-mills/,,https://bsahely.com/2017/10/17/do-politicians-fear-competent-people-by-oliver-mills/,2017-10-17T00:00:00Z,2019-07-10T03:13:41+00:00,Do Politicians Fear Competent People By Oliver Mills,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/10/17/time-for-a-new-political-culture-by-felix-redmill/,,https://bsahely.com/2017/10/17/time-for-a-new-political-culture-by-felix-redmill/,2017-10-17T00:00:00Z,2022-09-03T20:31:34+00:00,Time For A New Political Culture By Felix Redmill,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/10/22/concentrated-human-farming-operations-the-matrix-and-the-story-of-your-enslavement-by-stefan-molyneux/,,https://bsahely.com/2017/10/22/concentrated-human-farming-operations-the-matrix-and-the-story-of-your-enslavement-by-stefan-molyneux/,2017-10-22T00:00:00Z,2019-04-03T18:20:48+00:00,Concentrated Human Farming Operations The Matrix And The Story Of Your Enslavement By Stefan Molyneux,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/10/24/watch-911-why-the-facts-of-911-are-suppressed-john-mcmurtry-on-youtube/,,https://bsahely.com/2017/10/24/watch-911-why-the-facts-of-911-are-suppressed-john-mcmurtry-on-youtube/,2017-10-24T00:00:00Z,2023-04-05T23:04:14+00:00,Watch 911 Why The Facts Of 911 Are Suppressed John Mcmurtry On Youtube,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/10/27/facebook-post-reply-on-dual-citizenship-matters-by-dr-whitman-browne/,,https://bsahely.com/2017/10/27/facebook-post-reply-on-dual-citizenship-matters-by-dr-whitman-browne/,2017-10-27T00:00:00Z,2017-10-29T23:49:50+00:00,Facebook Post Reply On Dual Citizenship Matters By Dr Whitman Browne,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/10/30/the-failure-of-success-and-natures-hidden-force-joining-spirituality-with-science-by-george-land-and-beth-jarman/,,https://bsahely.com/2017/10/30/the-failure-of-success-and-natures-hidden-force-joining-spirituality-with-science-by-george-land-and-beth-jarman/,2017-10-30T00:00:00Z,2017-10-30T11:23:38+00:00,The Failure Of Success And Natures Hidden Force Joining Spirituality With Science By George Land And Beth Jarman,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/10/31/one-love-people-get-ready-a-syntropic-fully-life-coherent-creative-connecting-cosmos/,,https://bsahely.com/2017/10/31/one-love-people-get-ready-a-syntropic-fully-life-coherent-creative-connecting-cosmos/,2017-10-31T00:00:00Z,2020-08-20T11:40:31+00:00,One Love People Get Ready A Syntropic Fully Life Coherent Creative Connecting Cosmos,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/11/05/who-runs-the-world-the-subconscious-by-johan-galtung/,,https://bsahely.com/2017/11/05/who-runs-the-world-the-subconscious-by-johan-galtung/,2017-11-05T00:00:00Z,2023-03-20T00:51:06+00:00,Who Runs The World The Subconscious By Johan Galtung,,,,[],peace-civilization,false,unknown,pending,,,,
https://bsahely.com/2017/11/09/summary-bank-robbery-by-ivo-mosley/,,https://bsahely.com/2017/11/09/summary-bank-robbery-by-ivo-mosley/,2017-11-09T00:00:00Z,2023-03-25T08:16:37+00:00,Summary Bank Robbery By Ivo Mosley,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/11/09/the-self-domestication-of-humans/,,https://bsahely.com/2017/11/09/the-self-domestication-of-humans/,2017-11-09T00:00:00Z,2018-10-20T20:34:24+00:00,The Self Domestication Of Humans,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/11/11/global-projections-of-deep-rooted-us-pathologies-by-johan-galtung-1996/,,https://bsahely.com/2017/11/11/global-projections-of-deep-rooted-us-pathologies-by-johan-galtung-1996/,2017-11-11T00:00:00Z,2025-08-23T11:01:52+00:00,Global Projections Of Deep Rooted Us Pathologies By Johan Galtung 1996,,,,[],peace-civilization,false,unknown,pending,,,,
https://bsahely.com/2017/11/11/watch-everything-is-connected-heres-how-tom-chi-tedxtaipei-on-youtube/,,https://bsahely.com/2017/11/11/watch-everything-is-connected-heres-how-tom-chi-tedxtaipei-on-youtube/,2017-11-11T00:00:00Z,2017-11-11T16:06:58+00:00,Watch Everything Is Connected Heres How Tom Chi Tedxtaipei On Youtube,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/11/11/watch-rsa-animate-the-power-of-networks-by-manuel-lima-on-youtube/,,https://bsahely.com/2017/11/11/watch-rsa-animate-the-power-of-networks-by-manuel-lima-on-youtube/,2017-11-11T00:00:00Z,2019-04-03T18:21:08+00:00,Watch Rsa Animate The Power Of Networks By Manuel Lima On Youtube,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/11/12/watch-the-science-of-compassion-origins-measures-and-interventions-stephen-porges-ph-d-on-youtube/,,https://bsahely.com/2017/11/12/watch-the-science-of-compassion-origins-measures-and-interventions-stephen-porges-ph-d-on-youtube/,2017-11-12T00:00:00Z,2017-11-13T00:25:19+00:00,Watch The Science Of Compassion Origins Measures And Interventions Stephen Porges Ph D On Youtube,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/11/14/big-data-the-strengths-weaknesses-opportunities-and-threats/,,https://bsahely.com/2017/11/14/big-data-the-strengths-weaknesses-opportunities-and-threats/,2017-11-14T00:00:00Z,2017-11-14T15:57:13+00:00,Big Data The Strengths Weaknesses Opportunities And Threats,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/11/14/watch-the-hungry-ghost-inside-us-on-youtube/,,https://bsahely.com/2017/11/14/watch-the-hungry-ghost-inside-us-on-youtube/,2017-11-14T00:00:00Z,2017-11-14T19:51:39+00:00,Watch The Hungry Ghost Inside Us On Youtube,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/11/16/diabetes-control-a-matter-of-political-will-by-dr-patrick-martin-md/,,https://bsahely.com/2017/11/16/diabetes-control-a-matter-of-political-will-by-dr-patrick-martin-md/,2017-11-16T00:00:00Z,2017-11-16T10:59:08+00:00,Diabetes Control A Matter Of Political Will By Dr Patrick Martin Md,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/11/18/untold-stories-rastafari-livity/,,https://bsahely.com/2017/11/18/untold-stories-rastafari-livity/,2017-11-18T00:00:00Z,2024-04-01T20:51:54+00:00,Untold Stories Rastafari Livity,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/11/19/watch-in-shadow-a-modern-odyseey-animated-short-film-on-youtube/,,https://bsahely.com/2017/11/19/watch-in-shadow-a-modern-odyseey-animated-short-film-on-youtube/,2017-11-19T00:00:00Z,2017-11-19T11:28:17+00:00,Watch In Shadow A Modern Odyseey Animated Short Film On Youtube,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/11/23/decoding-the-us-empire-of-chaos-and-is-there-a-unifying-alternative-to-the-empire-of-chaos-by-prof-john-mcmurtry/,,https://bsahely.com/2017/11/23/decoding-the-us-empire-of-chaos-and-is-there-a-unifying-alternative-to-the-empire-of-chaos-by-prof-john-mcmurtry/,2017-11-23T00:00:00Z,2023-03-19T23:26:53+00:00,Decoding The Us Empire Of Chaos And Is There A Unifying Alternative To The Empire Of Chaos By Prof John Mcmurtry,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/11/27/watch-riane-eisler-transforming-from-a-domination-to-a-partnership-society-on-youtube/,,https://bsahely.com/2017/11/27/watch-riane-eisler-transforming-from-a-domination-to-a-partnership-society-on-youtube/,2017-11-27T00:00:00Z,2017-11-27T11:31:46+00:00,Watch Riane Eisler Transforming From A Domination To A Partnership Society On Youtube,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/11/30/selected-articles-on-how-a-memetic-understanding-of-altruism-can-lead-to-cultural-transformation/,,https://bsahely.com/2017/11/30/selected-articles-on-how-a-memetic-understanding-of-altruism-can-lead-to-cultural-transformation/,2017-11-30T00:00:00Z,2020-03-20T08:29:24+00:00,Selected Articles On How A Memetic Understanding Of Altruism Can Lead To Cultural Transformation,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/12/02/to-mobilise-or-to-immobilise-with-fear-or-love-that-is-the-question/,,https://bsahely.com/2017/12/02/to-mobilise-or-to-immobilise-with-fear-or-love-that-is-the-question/,2017-12-02T00:00:00Z,2019-05-30T01:15:35+00:00,To Mobilise Or To Immobilise With Fear Or Love That Is The Question,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/12/08/watch-raoul-martinez-on-the-myth-of-responsibility-on-youtube/,,https://bsahely.com/2017/12/08/watch-raoul-martinez-on-the-myth-of-responsibility-on-youtube/,2017-12-08T00:00:00Z,2018-12-16T14:46:46+00:00,Watch Raoul Martinez On The Myth Of Responsibility On Youtube,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/12/09/watch-solution-for-capitalisms-brutalities-easier-than-you-think-w-prof-richard-wolff-on-youtube/,,https://bsahely.com/2017/12/09/watch-solution-for-capitalisms-brutalities-easier-than-you-think-w-prof-richard-wolff-on-youtube/,2017-12-09T00:00:00Z,2017-12-09T22:00:31+00:00,Watch Solution For Capitalisms Brutalities Easier Than You Think W Prof Richard Wolff On Youtube,,,,[],political-economy,false,unknown,pending,,,,
https://bsahely.com/2017/12/10/explaining-altruism-a-new-defence-of-group-selection-by-keyana-c-sapp/,,https://bsahely.com/2017/12/10/explaining-altruism-a-new-defence-of-group-selection-by-keyana-c-sapp/,2017-12-10T00:00:00Z,2017-12-10T16:47:51+00:00,Explaining Altruism A New Defence Of Group Selection By Keyana C Sapp,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/12/18/antifragile-by-nassim-nicholas-taleb/,,https://bsahely.com/2017/12/18/antifragile-by-nassim-nicholas-taleb/,2017-12-18T00:00:00Z,2017-12-18T11:46:40+00:00,Antifragile By Nassim Nicholas Taleb,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/12/23/intelligibility-in-microbial-complex-systems-wittgenstein-and-the-score-of-life-by-fernando-baquero-and-andres-moya/,,https://bsahely.com/2017/12/23/intelligibility-in-microbial-complex-systems-wittgenstein-and-the-score-of-life-by-fernando-baquero-and-andres-moya/,2017-12-23T00:00:00Z,2017-12-23T18:54:27+00:00,Intelligibility In Microbial Complex Systems Wittgenstein And The Score Of Life By Fernando Baquero And Andres Moya,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/12/23/selfishness-warfare-and-economics-or-integration-cooperation-and-biology-by-emiliano-salvucci/,,https://bsahely.com/2017/12/23/selfishness-warfare-and-economics-or-integration-cooperation-and-biology-by-emiliano-salvucci/,2017-12-23T00:00:00Z,2017-12-23T18:52:18+00:00,Selfishness Warfare And Economics Or Integration Cooperation And Biology By Emiliano Salvucci,,,,[],political-economy,false,unknown,pending,,,,
https://bsahely.com/2017/12/23/the-productive-base-as-the-ground-of-society-and-history-marxs-base-superstructure-theory-by-prof-john-mcmurtry/,,https://bsahely.com/2017/12/23/the-productive-base-as-the-ground-of-society-and-history-marxs-base-superstructure-theory-by-prof-john-mcmurtry/,2017-12-23T00:00:00Z,2017-12-24T02:26:16+00:00,The Productive Base As The Ground Of Society And History Marxs Base Superstructure Theory By Prof John Mcmurtry,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/12/25/why-socialism-by-albert-einstein-from-monthly-review-may-1949/,,https://bsahely.com/2017/12/25/why-socialism-by-albert-einstein-from-monthly-review-may-1949/,2017-12-25T00:00:00Z,2017-12-25T04:48:31+00:00,Why Socialism By Albert Einstein From Monthly Review May 1949,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2017/12/27/a-special-issue-devoted-to-autopoiesis/,,https://bsahely.com/2017/12/27/a-special-issue-devoted-to-autopoiesis/,2017-12-27T00:00:00Z,2017-12-27T20:26:06+00:00,A Special Issue Devoted To Autopoiesis,,,,[],autopoiesis-medicine,false,unknown,pending,,,,
https://bsahely.com/2018/01/02/150-years-after-capital-reading-marx-as-life-grounded-by-prof-john-mcmurtry/,,https://bsahely.com/2018/01/02/150-years-after-capital-reading-marx-as-life-grounded-by-prof-john-mcmurtry/,2018-01-02T00:00:00Z,2018-12-22T01:02:58+00:00,150 Years After Capital Reading Marx As Life Grounded By Prof John Mcmurtry,,,,[],political-economy,false,unknown,pending,,,,
https://bsahely.com/2018/01/02/subversion-from-within-how-the-freeloaders-gerrymandered-their-way-to-the-top/,,https://bsahely.com/2018/01/02/subversion-from-within-how-the-freeloaders-gerrymandered-their-way-to-the-top/,2018-01-02T00:00:00Z,2025-08-28T10:50:52+00:00,Subversion From Within How The Freeloaders Gerrymandered Their Way To The Top,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/01/02/watch-george-orwell-and-1984-how-freedom-dies-on-youtube/,,https://bsahely.com/2018/01/02/watch-george-orwell-and-1984-how-freedom-dies-on-youtube/,2018-01-02T00:00:00Z,2023-03-24T08:35:23+00:00,Watch George Orwell And 1984 How Freedom Dies On Youtube,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/01/10/watch-jaak-panksepp-human-nature-and-early-experience/,,https://bsahely.com/2018/01/10/watch-jaak-panksepp-human-nature-and-early-experience/,2018-01-10T00:00:00Z,2018-01-10T17:06:03+00:00,Watch Jaak Panksepp Human Nature And Early Experience,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/01/11/equal-but-separate-commentary-by-dr-patrick-martin-md/,,https://bsahely.com/2018/01/11/equal-but-separate-commentary-by-dr-patrick-martin-md/,2018-01-11T00:00:00Z,2018-01-11T11:46:44+00:00,Equal But Separate Commentary By Dr Patrick Martin Md,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/01/12/the-economics-of-life-and-death-boston-1991-by-prof-john-mcmurtry/,,https://bsahely.com/2018/01/12/the-economics-of-life-and-death-boston-1991-by-prof-john-mcmurtry/,2018-01-12T00:00:00Z,2019-06-06T09:29:57+00:00,The Economics Of Life And Death Boston 1991 By Prof John Mcmurtry,,,,[],political-economy,false,unknown,pending,,,,
https://bsahely.com/2018/01/13/education-and-the-market-model-1991-by-prof-john-mcmurtry-with-comments-and-discussions/,,https://bsahely.com/2018/01/13/education-and-the-market-model-1991-by-prof-john-mcmurtry-with-comments-and-discussions/,2018-01-13T00:00:00Z,2018-12-13T02:20:07+00:00,Education And The Market Model 1991 By Prof John Mcmurtry With Comments And Discussions,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/01/13/education-as-viewed-from-the-biological-matrix-of-human-existence-2006-by-humberto-maturana-and-ximena-paz-davila/,,https://bsahely.com/2018/01/13/education-as-viewed-from-the-biological-matrix-of-human-existence-2006-by-humberto-maturana-and-ximena-paz-davila/,2018-01-13T00:00:00Z,2018-10-19T01:05:05+00:00,Education As Viewed From The Biological Matrix Of Human Existence 2006 By Humberto Maturana And Ximena Paz Davila,,,,[],autopoiesis-medicine,false,unknown,pending,,,,
https://bsahely.com/2018/01/14/jeremy-rifkin-on-how-to-manage-a-future-of-abundance-strategybusiness-magazine-winter-2017/,,https://bsahely.com/2018/01/14/jeremy-rifkin-on-how-to-manage-a-future-of-abundance-strategybusiness-magazine-winter-2017/,2018-01-14T00:00:00Z,2018-01-14T16:51:56+00:00,Jeremy Rifkin On How To Manage A Future Of Abundance Strategybusiness Magazine Winter 2017,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/01/14/watch-21st-century-market-incompatibilities-on-youtube/,,https://bsahely.com/2018/01/14/watch-21st-century-market-incompatibilities-on-youtube/,2018-01-14T00:00:00Z,2019-04-03T18:21:25+00:00,Watch 21st Century Market Incompatibilities On Youtube,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/01/14/watch-jeremy-rifkin-on-the-fall-of-capitalism-and-the-internet-of-things-on-youtube/,,https://bsahely.com/2018/01/14/watch-jeremy-rifkin-on-the-fall-of-capitalism-and-the-internet-of-things-on-youtube/,2018-01-14T00:00:00Z,2018-01-14T11:44:00+00:00,Watch Jeremy Rifkin On The Fall Of Capitalism And The Internet Of Things On Youtube,,,,[],political-economy,false,unknown,pending,,,,
https://bsahely.com/2018/01/15/the-biology-of-business-crisis-as-a-gifting-opportunity-elisabet-sahtouris/,,https://bsahely.com/2018/01/15/the-biology-of-business-crisis-as-a-gifting-opportunity-elisabet-sahtouris/,2018-01-15T00:00:00Z,2019-06-23T02:35:24+00:00,The Biology Of Business Crisis As A Gifting Opportunity Elisabet Sahtouris,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/01/16/biology-of-love-by-humberto-maturana-romesin-and-gerda-verden-zoller/,,https://bsahely.com/2018/01/16/biology-of-love-by-humberto-maturana-romesin-and-gerda-verden-zoller/,2018-01-16T00:00:00Z,2019-09-06T23:48:29+00:00,Biology Of Love By Humberto Maturana Romesin And Gerda Verden Zoller,,,,[],autopoiesis-medicine,false,unknown,pending,,,,
https://bsahely.com/2018/01/16/selected-articles-by-humberto-maturana-on-systemic-and-meta-systemic-laws-metadesign-and-his-contribution-to-constructive-psychotherapy/,,https://bsahely.com/2018/01/16/selected-articles-by-humberto-maturana-on-systemic-and-meta-systemic-laws-metadesign-and-his-contribution-to-constructive-psychotherapy/,2018-01-16T00:00:00Z,2019-04-03T19:13:05+00:00,Selected Articles By Humberto Maturana On Systemic And Meta Systemic Laws Metadesign And His Contribution To Constructive Psychotherapy,,,,[],autopoiesis-medicine,false,unknown,pending,,,,
https://bsahely.com/2018/01/17/watch-crisis-in-identity-and-transformative-possibility-mitchel-chuvalo-tedxyouthuts-on-youtube/,,https://bsahely.com/2018/01/17/watch-crisis-in-identity-and-transformative-possibility-mitchel-chuvalo-tedxyouthuts-on-youtube/,2018-01-17T00:00:00Z,2018-01-17T11:56:36+00:00,Watch Crisis In Identity And Transformative Possibility Mitchel Chuvalo Tedxyouthuts On Youtube,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/01/25/selected-podcasts-from-mixed-mental-arts/,,https://bsahely.com/2018/01/25/selected-podcasts-from-mixed-mental-arts/,2018-01-25T00:00:00Z,2019-05-18T08:39:59+00:00,Selected Podcasts From Mixed Mental Arts,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/01/25/soil-health-intercellular-communication-and-their-effects-on-human-health-a-special-interview-with-dr-zach-bush-by-dr-joseph-mercola/,,https://bsahely.com/2018/01/25/soil-health-intercellular-communication-and-their-effects-on-human-health-a-special-interview-with-dr-zach-bush-by-dr-joseph-mercola/,2018-01-25T00:00:00Z,2018-04-29T20:15:29+00:00,Soil Health Intercellular Communication And Their Effects On Human Health A Special Interview With Dr Zach Bush By Dr Joseph Mercola,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/01/28/the-buckleys-riots-by-ian-hodge-former-documentalist-at-the-st-christopher-heritage-society/,,https://bsahely.com/2018/01/28/the-buckleys-riots-by-ian-hodge-former-documentalist-at-the-st-christopher-heritage-society/,2018-01-28T00:00:00Z,2024-02-10T23:37:26+00:00,The Buckleys Riots By Ian Hodge Former Documentalist At The St Christopher Heritage Society,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/01/31/watch-dr-michael-greger-food-as-medicine-tedxsedona-on-youtube/,,https://bsahely.com/2018/01/31/watch-dr-michael-greger-food-as-medicine-tedxsedona-on-youtube/,2018-01-31T00:00:00Z,2018-06-10T21:00:52+00:00,Watch Dr Michael Greger Food As Medicine Tedxsedona On Youtube,,,,[],autopoiesis-medicine,false,unknown,pending,,,,
https://bsahely.com/2018/02/01/shared-future-within-the-oecs-be-not-distracted-by-dr-patrick-martin-md/,,https://bsahely.com/2018/02/01/shared-future-within-the-oecs-be-not-distracted-by-dr-patrick-martin-md/,2018-02-01T00:00:00Z,2018-02-01T19:36:22+00:00,Shared Future Within The Oecs Be Not Distracted By Dr Patrick Martin Md,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/02/07/genocide-denial-the-root-cause-and-the-treatment-plan/,,https://bsahely.com/2018/02/07/genocide-denial-the-root-cause-and-the-treatment-plan/,2018-02-07T00:00:00Z,2019-04-03T18:16:12+00:00,Genocide Denial The Root Cause And The Treatment Plan,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/02/11/the-maternal-gift-economy-an-alternative-economic-model-by-genevieve-vaughan/,,https://bsahely.com/2018/02/11/the-maternal-gift-economy-an-alternative-economic-model-by-genevieve-vaughan/,2018-02-11T00:00:00Z,2018-02-11T11:20:45+00:00,The Maternal Gift Economy An Alternative Economic Model By Genevieve Vaughan,,,,[],political-economy,false,unknown,pending,,,,
https://bsahely.com/2018/02/14/the-primary-axiom-of-value-universal-human-economy/,,https://bsahely.com/2018/02/14/the-primary-axiom-of-value-universal-human-economy/,2018-02-14T00:00:00Z,2025-12-23T09:49:36+00:00,The Primary Axiom Of Value Universal Human Economy,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/02/14/thinking-through-the-blocks-against-life-value-onto-axiology/,,https://bsahely.com/2018/02/14/thinking-through-the-blocks-against-life-value-onto-axiology/,2018-02-14T00:00:00Z,2022-07-29T01:54:51+00:00,Thinking Through The Blocks Against Life Value Onto Axiology,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/02/21/john-mcmurtry-on-project-sanity-knowledge-is-the-secret-of-all-human-advancement/,,https://bsahely.com/2018/02/21/john-mcmurtry-on-project-sanity-knowledge-is-the-secret-of-all-human-advancement/,2018-02-21T00:00:00Z,2022-08-05T11:44:47+00:00,John Mcmurtry On Project Sanity Knowledge Is The Secret Of All Human Advancement,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/02/25/resurrecting-life-capital-growth-from-the-eco-genocidal-holocaust-furnaces-of-money-capital-growth/,,https://bsahely.com/2018/02/25/resurrecting-life-capital-growth-from-the-eco-genocidal-holocaust-furnaces-of-money-capital-growth/,2018-02-25T00:00:00Z,2022-07-28T04:26:35+00:00,Resurrecting Life Capital Growth From The Eco Genocidal Holocaust Furnaces Of Money Capital Growth,,,,[],political-economy,false,unknown,pending,,,,
https://bsahely.com/2018/02/27/the-structure-of-marxs-world-view-by-john-m-mcmurtry/,,https://bsahely.com/2018/02/27/the-structure-of-marxs-world-view-by-john-m-mcmurtry/,2018-02-27T00:00:00Z,2018-02-27T12:05:29+00:00,The Structure Of Marxs World View By John M Mcmurtry,,,,[],foundation-2017-2018,false,unknown,pending,,,,
https://bsahely.com/2018/02/28/the-argumentum-ad-adversarium-by-john-mcmurtry-1986/,,https://bsahely.com/2018/02/28/the-argumentum-ad-adversarium-by-john-mcmurtry-1986/,2018-02-28T00:00:00Z,2019-07-11T10:53:18+00:00,The Argumentum Ad Adversarium By John Mcmurtry 1986,,,,[],foundation-2017-2018,false,unknown,pending,,,,
